tmdb_id,imdb_id,title,original_title,original_language,overview,poster_path,release_date,genres_tmdb_names,runtime,revenue,popularity_tmdb
660942,tt4028464,The Innocents,De uskyldige,no,"Four children become friends during the summer holidays, and out of sight of the adults they discover they have hidden powers. While exploring their newfound abilities in the nearby forests and playgrounds, their innocent play takes a dark turn and strange things begin to happen.",/dqvkxOLmnHgDOqZlT7GgMWEQViR.jpg,2021-09-03,"Horror, Drama, Fantasy",117,322000,2.8076
831946,tt14174940,Interceptor,Interceptor,en,A U.S. Army Captain uses her years of tactical training to save humanity from sixteen nuclear missiles launched at the U.S. as a violent attack threatens her remote missile interceptor station.,/jBKNAfANo4e3rzJtb7aHfYNd7b3.jpg,2022-05-26,"Action, Thriller, Adventure",98,0,12.5421
618911,tt9766332,Atrangi Re,अतरंगी रे,hi,Runaway Rinku gets forcefully married to already engaged Vishu. Both don't want this marriage and make a deal to go on their separate ways. The equation gets weirder when Rinku's lover Sajjad shows up and Vishu starts developing feelings for her.,/oHPFZLf2jPZSgFiqzPsSWqPmUMd.jpg,2021-12-24,"Romance, Comedy, Drama",138,0,3.0792
454527,tt6823148,Benedetta,Benedetta,fr,A 17th-century nun becomes entangled in a forbidden lesbian affair with a novice. But it is Benedetta's shocking religious visions that threaten to shake the Church to its core.,/yofVXmLYQbr8pdOeyDRrf9N8rF4.jpg,2021-07-09,"History, Drama, Romance",131,2652725,4.9287
601844,tt10314450,Becky,Becky,en,A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives.,/9wqKF883Kn9c0SZV4ZmkIkFhBLh.jpg,2020-07-23,"Thriller, Horror, Action",93,1045873,13.6865
864168,tt15268244,Joy Ride,Joy Ride,en,"When Audrey's business trip to Asia goes sideways, she enlists the aid of Lolo, her irreverent, childhood best friend who also happens to be a hot mess; Kat, her college friend turned Chinese soap star; and Deadeye, Lolo's eccentric cousin. Their no-holds-barred, epic experience becomes a journey of bonding, friendship, belonging, and wild debauchery that reveals the universal truth of what it means to know and love who you are.",/6Ii88ZqNMmBgLVuSrnLkLENhgcd.jpg,2023-06-22,Comedy,94,15800000,3.9992
972614,tt20115766,Knox Goes Away,Knox Goes Away,en,"A contract killer, after being diagnosed with a fast-moving form of dementia, is presented with the opportunity to redeem himself by saving the life of his estranged adult son. But to do so, he must race against the police closing in on him as well as the ticking clock of his own rapidly deteriorating mind.",/w39qKYjltCix18BwtoZ1e45usdb.jpg,2024-03-15,"Action, Crime, Thriller",114,0,3.1351
576156,tt8851668,The Lovebirds,The Lovebirds,en,"A couple experiences a defining moment in their relationship when they are unintentionally embroiled in a murder mystery. As their journey to clear their names takes them from one extreme – and hilarious - circumstance to the next, they must figure out how they, and their relationship, can survive the night.",/5jdLnvALCpK1NkeQU1z4YvOe2dZ.jpg,2020-05-22,"Romance, Comedy",87,0,2.6356
628914,tt9054192,Queenpins,Queenpins,en,"Bored and frustrated suburban homemaker Connie and her best pal JoJo, a vlogger with dreams, turn a hobby into a multi-million-dollar counterfeit coupon caper. After firing off a letter to the conglomerate behind a box of cereal gone stale, and receiving an apology along with dozens of freebies, the duo hatch an illegal coupon club scheme that scams millions from mega-corporations and delivers deals to legions of fellow coupon clippers. On the trail to total coupon dominance, a hapless Loss Prevention Officer from the local supermarket chain joins forces with a determined U.S. Postal Inspector in hot pursuit of these newly minted “Queenpins” of pink collar crime.",/p5Uz76EOwj9rAsdGxYL8IZGPV2B.jpg,2021-08-26,"Comedy, Crime",110,0,1.9366
695951,tt10309902,Chehre,चेहरे,hi,"An ad agency executive takes shelter at an old man's home in mountains amid a dangerous snow storm, but soon finds himself trapped with no way out when the man and his clan of veterans hook him for a game of crime and punishment.",/egpv58u11MxepnNwXtzdMOagRdg.jpg,2021-08-27,"Thriller, Mystery, Drama",139,0,2.7611
606234,tt6882604,Archive,Archive,en,"2038: George Almore is working on a true human-equivalent AI, and his latest prototype is almost ready. This sensitive phase is also the riskiest as he has a goal that must be hidden at all costs—being reunited with his dead wife.",/hmz9ySdCqW9FiHpM9JdSCkjQzFA.jpg,2020-08-13,"Science Fiction, Drama, Fantasy, Thriller",109,243279,8.7976
578908,tt9684220,Bad Trip,Bad Trip,en,"In this hidden-camera prank comedy, two best friends bond on a wild road trip to New York as they pull real people into their raunchy, raucous antics.",/A1Gy5HX3DKGaNW1Ay30NTIVJqJ6.jpg,2021-03-25,Comedy,87,0,2.4949
628917,tt9059704,An American Pickle,An American Pickle,en,"An immigrant worker at a pickle factory is accidentally preserved for 100 years and wakes up in modern day Brooklyn. He learns his only surviving relative is his great grandson, a computer coder who he can’t connect with.",/8ziUp2q71vCmMgYY2MRCwI3mSs5.jpg,2020-08-06,"Comedy, Drama",89,0,8.001
998846,tt21261712,Back to Black,Back to Black,en,"The extraordinary story of Amy Winehouse’s early rise to fame from her early days in Camden through the making of her groundbreaking album, Back to Black that catapulted Winehouse to global fame. Told through Amy’s eyes and inspired by her deeply personal lyrics, the film explores and embraces the many layers of the iconic artist and the tumultuous love story at the center of one of the most legendary albums of all time.",/xHQEeUT3Ac4fTY72UeNrI75xLtE.jpg,2024-04-11,"Music, History, Drama",122,51001975,5.8585
799177,tt14099334,Bhediya,भेड़िया,hi,"Inspired by legendary folklore rooted in Arunachal Pradesh, Bhediya tells the story of Bhaskar, a man who gets bitten by a mythical wolf and begins to transform into the creature himself. As Bhaskar and his ragtag buddies try to find answers, he is worried that the monster in him will wipe out human existence in the local town.",/iZtq44ZmxBW0E3tAeLG6UdJe9aj.jpg,2022-11-25,"Horror, Comedy",156,11000000,3.1278
998022,tt26612950,The Teachers' Lounge,Das Lehrerzimmer,de,"When one of her students is suspected of theft, teacher Carla Nowak decides to get to the bottom of the matter. Caught between her ideals and the school system, the consequences of her actions threaten to break her.",/kWXA6PfQ0PpZpoCXoeBFRciRrUw.jpg,2023-05-04,Drama,98,0,6.6306
985617,tt24068064,Reality,Reality,en,"Augusta, Georgia, United States, June 3, 2017. After running some errands, Reality Winner returns home, where she is approached by two men.",/rTEYxSDo9aJTTbM0zuMMLgzJcUJ.jpg,2023-06-02,"Drama, Thriller",83,0,11.4987
800497,tt9288692,Werewolves Within,Werewolves Within,en,"When a proposed pipeline creates hostilities between residents of a small town, a newly-arrived forest ranger must keep the peace after a snowstorm confines the townspeople to an old lodge. But when a mysterious creature begins terrorizing the group, their worst tendencies and prejudices rise to the surface, and it is up to the ranger to keep the residents alive, both from each other and the monster which plagues them.",/5CGgbgyvmE39Yoqa80GKsgClbQm.jpg,2021-06-25,"Horror, Comedy",97,937490,4.3472
615658,tt10418662,Awake,Awake,en,"After a sudden global event wipes out all electronics and takes away humankind’s ability to sleep, chaos quickly begins to consume the world. Only Jill, an ex-soldier with a troubled past, may hold the key to a cure in the form of her own daughter. The question is, can Jill safely deliver her daughter and save the world before she herself loses her mind.",/d8WJFQyNNAEmuGeDwxPhBpx0G4B.jpg,2021-06-09,"Drama, Science Fiction, Thriller",96,0,3.6051
838484,tt11514780,Choose or Die,Choose or Die,en,"In pursuit of an unclaimed $125,000 prize, a broke college dropout decides to play an obscure, 1980s survival computer game. But the game curses her, and she’s faced with dangerous choices and reality-warping challenges. After a series of unexpectedly terrifying moments, she realizes she’s no longer playing for the money but for her life.",/jEYE5BPFd5FuPa1judcjpW6xqKp.jpg,2022-04-15,"Horror, Thriller, Science Fiction",85,0,1.8761
1241592,tt27056012,Khel Khel Mein,खेल खेल में,hi,"What if for one night your mobile phone was a public property? 7 friends at a wedding after-party decide to play a seemingly harmless but as it turns out, a dangerous game which might have earth-shattering consequences with relationships, marriages and identities being at stake.",/32P0oQf41HXbENRGtu2h0rqBF2k.jpg,2024-08-15,"Comedy, Drama",135,6680000,1.9665
760868,tt6708668,Black Crab,Svart krabba,sv,"To end an apocalyptic war and save her daughter, a reluctant soldier embarks on a desperate mission to cross a frozen sea carrying a top-secret cargo.",/mcIYHZYwUbvhvUt8Lb5nENJ7AlX.jpg,2022-03-18,"Action, Thriller",109,0,2.487
796011,tt11580854,Sarpatta Parambarai,சார்பட்டா பரம்பரை,ta,"When Sarpatta Parambarai is challenged to a do-or-die match, Kabilan, a young labourer, must choose whether to put on the gloves himself and lead his clan to victory, or be dissuaded by his disapproving mother and dangerous politics.",/3f2KrEoOTmQxfDWgeqqLQ1rCYWP.jpg,2021-07-22,"History, Action, Drama",174,0,2.7384
680593,tt10229558,The Dark and the Wicked,The Dark and the Wicked,en,"On a secluded farm in a nondescript rural town, a man is slowly dying. His family gathers to mourn, and soon a darkness grows, marked by waking nightmares and a growing sense that something evil is taking over the family.",/4DB9VFVTp0IQEWFEIf9f3f2z3t5.jpg,2020-04-16,Horror,95,736153,2.6194
520758,tt8337264,Chicken Run: Dawn of the Nugget,Chicken Run: Dawn of the Nugget,en,A band of fearless chickens flock together to save poultry-kind from an unsettling new threat: a nearby farm that's cooking up something suspicious.,/exNtEY8QUuQh9e23wSQjkPxKIU3.jpg,2023-12-08,"Family, Animation, Adventure, Comedy",101,0,5.3361
678835,tt11873440,Heropanti 2,Heropanti 2,hi,"Babloo is a computer genius and Inaaya is a self-made billionaire. The two fall in love but due to unforeseen circumstances they suddenly part ways as the cybercrime lord, Laila wants him dead.",/2TxkhMrM98iUb74Dqbkdco3ED0X.jpg,2022-04-29,"Action, Drama, Romance",142,0,3.9278
805320,tt14400246,Bird Box Barcelona,Bird Box Barcelona,es,"After a mysterious force decimates the world’s population, Sebastian must navigate his own survival journey through the desolate streets of Barcelona. As he forms uneasy alliances with other survivors and they try to escape the city, an unexpected and even more sinister threat grows.",/iTGBHdL12QEpLyRVlykDuiYxzAG.jpg,2023-07-14,"Horror, Science Fiction, Thriller",112,0,2.8787
739146,tt10083640,Bhoot Police,भूत पुलिस,hi,"Two brothers Vibhooti and Chiraunji have fought their share of ghosts. However, a new case in a remote village forces them to rethink their own abilities and beliefs.",/6sysjlCKktlf0t0Ck4ArVNo1kai.jpg,2021-09-10,"Adventure, Horror, Comedy",129,0,2.5399
850018,tt15033192,Windfall,Windfall,en,"In an opulent vacation home, a mysterious intruder is forced to kidnap the property owners -- a wealthy CEO and his wife -- when they arrive unexpectedly.",/njBc0nNdl9QbsfMwyRqJkmW4NQO.jpg,2022-03-11,"Thriller, Crime, Drama",93,0,3.2554
590404,tt9614460,Chhapaak,छपाक,hi,"A true story based on acid attack survivor Malti's grueling and glorious journey from her medical treatment, court proceedings leading to her emotional healing.",/cr5KqiolMMRUEJxrNLWESxyVVeU.jpg,2020-01-10,Drama,123,0,2.9774
652004,tt11140488,The Wolf of Snow Hollow,The Wolf of Snow Hollow,en,"Terror grips a small mountain town as bodies are discovered after each full moon. Losing sleep, raising a teenage daughter, and caring for his ailing father, officer Marshall struggles to remind himself there's no such thing as werewolves.",/nXeTSXR5ryFwxrlpmD9hhXJTAuc.jpg,2020-10-23,"Horror, Thriller",85,239828,3.1779
897087,tt15744298,Freelance,Freelance,en,"An ex-special forces operative takes a job to provide security for a journalist as she interviews a dictator, but a military coup breaks out in the middle of the interview, they are forced to escape into the jungle where they must survive.",/7Bd4EUOqQDKZXA6Od5gkfzRNb0.jpg,2023-10-05,"Action, Comedy",108,9112817,5.8333
1187058,tt27995594,Munjya,मुंज्या,hi,"A young man's visit to his native village unveils a family secret and a vengeful spirit, Munjya, who wants to get married. Now the young man must fight to protect himself and his love from Munjya's clutches leading to a humorously chaotic and terrifying adventure.",/31zAzJs8O7dXcE0laUcBoaaNvwu.jpg,2024-06-07,"Comedy, Horror",121,16000000,3.5029
890980,tt13229894,God's Crooked Lines,Los renglones torcidos de Dios,es,"Alice Gould, a private investigator, pretends to be mentally ill in order to enter a psychiatric hospital and gather evidence for the case she is working on: the death of a patient in unclear circumstances.",/n3X9tWYFYfE96BoNgtVffuwzQo.jpg,2022-10-06,"Drama, Mystery, Thriller",155,0,2.3666
800787,tt14153080,A Good Person,A Good Person,en,Allison's life falls apart following her involvement in a fatal accident. The unlikely relationship she forms with her would-be father-in-law helps her live a life worth living.,/dhejMQdsqPtTTCKIkyoJ5FLfC3F.jpg,2023-03-23,"Drama, Comedy",128,2196991,1.9751
864370,tt18968540,Incantation,咒,zh,Inspired by the true story of a family who believed they were possessed by spirits. This film follows a woman who must protect her child from a curse.,/cWz28oGV3cSajWdziVQbqrYCmnX.jpg,2022-03-18,Horror,111,5700000,8.9885
668435,tt10964430,Thappad,थप्पड़,hi,"A young woman's life is shattered into pieces when her husband slaps her at a party, causing her to question what this relationship stands for.",/nSOgDTClgfbIOBgv4Itf3GSEkWA.jpg,2020-02-27,Drama,144,5306068,2.7604
823625,tt14060094,Blacklight,Blacklight,en,Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.,/bv9dy8mnwftdY2j6gG39gCfSFpV.jpg,2022-02-10,"Action, Thriller, Adventure",104,15902207,2.6888
945937,tt6722400,Fast Charlie,Fast Charlie,en,"When his aging mob boss is whacked, Charlie Swift, a loyal friend and hired gun, will stop at nothing to destroy the upcoming crew that took him out.",/3y72ffwYRUPOj4yOQbiTaN897Tm.jpg,2023-12-08,"Action, Crime, Drama",90,0,5.0371
1035048,tt23558280,Elevation,Elevation,en,"Post-apocalyptic survivors find refuge in the Rocky Mountains to hide from giant, insect-like creatures that can't live above 8,000 feet. However, when one of them needs life-saving supplies, they risk it all to venture into the danger zone.",/tnfc0NJ3BzhJrGJhkkEd6MHBdq5.jpg,2024-11-07,"Action, Science Fiction, Thriller",91,3300000,14.5294
984101,tt24517830,Bad Newz,बैड न्यूज़,hi,"After a whirlwind marriage with social media influencer Akhil Chadha that ends in divorce, chef Saloni Bagga meets hotelier Gurbir Pannu. One night with Gurbir – and then also with Akhil – leads to Saloni getting pregnant. But who's the father? By a one-in-a-billion twist of fate, Saloni is carrying twins – and not just any twins, each child has a different father!",/qDlqxGATpYBWqGciPB4tmQm3bFT.jpg,2024-07-19,"Comedy, Romance, Drama",140,8500000,3.4238
829557,tt12996154,365 Days: This Day,365 dni: Ten dzień,pl,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",/7qU0SOVcQ8BTJLodcAlulUAG16C.jpg,2022-04-26,"Romance, Drama",111,0,15.7494
673309,tt11729298,American Underdog,American Underdog,en,"The true story of Kurt Warner, who went from a stockboy at a grocery store to a two-time NFL MVP, Super Bowl champion, and Hall of Fame quarterback.",/bzWkU9E1wUEywduYg3cX6iXGMk9.jpg,2021-12-25,"Drama, Family",112,26514814,3.2436
999644,tt21276878,You Are So Not Invited to My Bat Mitzvah,You Are So Not Invited to My Bat Mitzvah,en,Stacy and Lydia are BFFs who've always dreamed about having epic bat mitzvahs. But things start to go comically awry when a popular boy and middle school drama threatens their friendship and their rite of passage.,/ukpifWBW2xEmMtJX4bCpoNpWEr2.jpg,2023-08-18,Comedy,103,0,2.8761
425001,tt4532038,The War with Grandpa,The War with Grandpa,en,"Peter is thrilled that his Grandpa is coming to live with his family. That is, until Grandpa moves into Peter's room, forcing him upstairs into the creepy attic. And though he loves his Grandpa, he wants his room back - so he has no choice but to declare war.",/ltyARDw2EFXZ2H2ERnlEctXPioP.jpg,2020-08-27,"Comedy, Family",98,43387445,2.7219
855823,tt10322274,Schumacher,Schumacher,de,"Through exclusive interviews and archival footage, this documentary traces an intimate portrait of seven-time Formula 1 champion Michael Schumacher.",/ucNYfsbX1Z4tjMSr3waxsHMVjve.jpg,2021-09-14,Documentary,112,0,16.333
535156,tt4983780,Maanaadu,மாநாடு,ta,"A Muslim man, who is stuck in a time loop, has to stop a political rally from taking place in order to save the state's chief minister and prevent religious violence.",/zO4mfRXYwuOYSy4YoXGVxh3oz1p.jpg,2021-11-24,"Thriller, Action, Science Fiction",147,0,3.2422
883125,tt15654262,Chup,चुप,hi,"A series of bizarre and disturbing murders rock the city of Mumbai. Film critics are being killed week after week with the release of every new film. Arvind Mathur, Head of Crime Branch Mumbai, is tasked with solving the case. With the help of Zenobia, a criminal psychologist, he tries to understand the mind of the killer to trap him.",/n3tJMHzqCa3R1CA9lW4n6obJvxJ.jpg,2022-09-23,"Crime, Thriller",130,0,2.9494
916405,tt15109082,The Quiet Girl,An Cailín Ciúin,ga,"A quiet, neglected girl is sent away from her dysfunctional family to live with relatives for the summer. She blossoms in their care, but in this house where there are meant to be no secrets, she discovers one.",/6Njyz53N417cgxE0d7cBEWHUEjc.jpg,2022-05-12,Drama,94,6,7.1146
762430,tt6906292,Retribution,Retribution,en,"When a mysterious caller plants a bomb under his car seat, a bank executive begins a high-speed chase across the city to complete a specific series of tasks — all with his kids trapped in the back seat.",/oUmmY7QWWn7OhKlcPOnirHJpP1F.jpg,2023-08-23,"Thriller, Action, Adventure",91,18685751,14.2378
636565,tt10287954,Rose Island,L'incredibile storia dell'Isola delle Rose,it,"In 1968, engineer Giorgio Rosa established the independent state called ""The Isle of Roses"" off the coast of Rimini, built on a platform outside the territorial waters, with Esperanto as the official language. The Italian authorities did not take it well because the micronation was seen as an expedient to not pay taxes on the revenues obtained thanks to the arrival of numerous tourists and curious people.",/fbmYUDOo6tNq3A1VWhhxE6pjNEB.jpg,2020-12-09,"Comedy, Adventure",120,0,1.9319
1058616,tt24082438,20 Days in Mariupol,20 Days in Mariupol,en,"As the Russian invasion begins, a team of Ukrainian journalists trapped in the besieged city of Mariupol struggle to continue their work documenting the war's atrocities.",/zIRp1IeuPh4GgqFCH3y0DQuY9xP.jpg,2023-07-14,"Documentary, War",94,21000,1.0032
567970,tt3111426,Lost Girls,Lost Girls,en,"When Mari Gilbert's daughter disappears, police inaction drives her own investigation into the gated Long Island community where Shannan was last seen. Her search brings attention to over a dozen murdered prostitutes.",/pDas4DwURlRzjD9xEhSdtkcl1ZV.jpg,2020-01-28,"Drama, Mystery, Thriller, History",95,0,1.3704
897525,tt13028258,A Thursday,A Thursday,hi,"When a kindergarten teacher takes her 16 students hostage and makes a set of demands, it not only rattles the Mumbai police and the city but also sends shockwaves through the country and its leaders as the motive behind the hostage situation is unearthed.",/xnoyG3rPuKAHeRbNlwuyiC08Sya.jpg,2022-02-17,"Thriller, Crime, Drama",129,0,2.2372
851783,tt13131350,Vikram Vedha,विक्रम वेधा,hi,"Vikram, an honest officer with the Lucknow police, is on a mission to find and eliminate gangster Vedha. However, when Vedha surrenders himself to the police and starts narrating stories to Vikram, it blurs the lines between good and evil. Vedha questions Vikram's righteousness while the latter believes he is fair and just. But is he?",/fkTxPGsWI9QC8ahnShQmMOIXbIg.jpg,2022-09-30,"Action, Crime, Thriller",160,0,3.0306
838209,tt27802490,Exhuma,파묘,ko,"After tracing the origin of a disturbing supernatural affliction to a wealthy family's ancestral gravesite, a team of paranormal experts relocates the remains—and soon discovers what happens to those who dare to mess with the wrong grave.",/6dasJ58GGFcC62H9KuukAryltUp.jpg,2024-02-22,"Mystery, Horror, Thriller",134,97974828,12.7276
680860,tt6462958,I Want You Back,I Want You Back,en,"Peter and Emma thought they were on the precipice of life’s biggest moments – marriage, kids, and houses in the suburbs – until their respective partners dumped them. Horrified to learn that the loves of their lives have already moved on, Peter and Emma hatch a hilarious plan to win back their exes with unexpected results.",/mljQydSPAmyshvq1WHKveNfDLeC.jpg,2022-02-10,"Comedy, Romance",117,0,2.2693
814757,tt14402146,Empire of Light,Empire of Light,en,"The duty manager of a seaside cinema, who is struggling with her mental health, forms a relationship with a new employee on the south coast of England in the 1980s.",/h84SnIQF91Gz2Fv1OpMJ3245t4i.jpg,2022-12-09,"Drama, Romance",115,11395604,2.0042
1059128,tt24176060,Queer,Queer,en,"In 1950s Mexico City, William Lee, an American ex-pat in his late forties, leads a solitary life amidst a small American community. However, the arrival in town of Eugene Allerton, a young student, stirs William into finally establishing a meaningful connection with someone.",/xe4b2TMciLKA1C0JlhWxb4ENLln.jpg,2024-11-27,"Drama, Romance",138,5450715,3.634
1155828,tt28479262,Sing Sing,Sing Sing,en,"Divine G, imprisoned at Sing Sing for a crime he didn't commit, finds purpose by acting in a theatre group alongside other incarcerated men in this story of resilience, humanity, and the transformative power of art.",/s0TPyI8QlMiktEiq3JVhea0zFhM.jpg,2024-07-12,Drama,107,3401789,2.6001
724665,tt12718300,"Confess, Fletch","Confess, Fletch",en,"The roguishly charming and endlessly troublesome Fletch becomes the prime suspect in a murder case while searching for a stolen art collection. The only way to prove his innocence? Find out which of the long list of suspects is the culprit - from the eccentric art dealer and a missing playboy to a crazy neighbor and Fletch’s Italian girlfriend. Crime, in fact, has never been this disorganized.",/h2oyiPu7aql1s1mLDoKBNAH7p3B.jpg,2022-09-16,"Comedy, Mystery, Crime",99,500000,5.6525
814338,tt14369780,Lady Chatterley's Lover,Lady Chatterley's Lover,en,"After a crippling injury leaves her husband impotent, Lady Chatterly is torn between her love for her husband and her physical desires. With her husband's consent, she seeks out other means of fulfilling her needs.",/aSgl2DxPG3DuQXoaHr500KeULmT.jpg,2022-11-22,"Drama, Romance",126,0,3.644
976720,tt20225374,Vesper,Vesper,en,"After the collapse of Earth's ecosystem, Vesper, a 13-year-old girl struggling to survive with her paralyzed Father, meets a mysterious Woman with a secret that forces Vesper to use her wits, strength and bio-hacking abilities to fight for the possibility of a future.",/etvK8ni1adjXU8obDpdUxTTQT6n.jpg,2022-08-17,"Science Fiction, Drama, Adventure, Fantasy",112,889529,4.6878
957304,tt19356262,Drive-Away Dolls,Drive-Away Dolls,en,"Jamie, an uninhibited free spirit bemoaning yet another breakup with a girlfriend, and her demure friend Marian desperately needs to loosen up. In search of a fresh start, the two embark on an impromptu road trip to Tallahassee, but things quickly go awry when they cross paths with a group of inept criminals along the way.",/6QPKmqntFgLm6sB47AtSelEGGPM.jpg,2024-02-22,"Comedy, Crime",84,7935363,2.4554
560050,tt7488208,Over the Moon,Over the Moon,en,"Fueled by memories of her mother, resourceful Fei Fei builds a rocket to the moon on a mission to prove the existence of a legendary moon goddess.",/lG0TF0wj1n9p9CPy5xlIUIkF56a.jpg,2020-10-16,"Animation, Adventure, Family, Fantasy",95,0,10.9597
805327,tt14298328,Look Both Ways,Look Both Ways,en,"On the night of her college graduation, Natalie's life splits into parallel realities after she takes a pregnancy test. What will life and love bring?",/jq8IGJgg16mJ95a5OPyS7eGJaam.jpg,2022-08-16,"Romance, Drama, Comedy",110,0,2.6685
696157,tt12193804,Whitney Houston: I Wanna Dance with Somebody,Whitney Houston: I Wanna Dance with Somebody,en,"The joyous, emotional, heartbreaking celebration of the life and music of Whitney Houston, the greatest female R&B pop vocalist of all time. Tracking her journey from obscurity to musical superstardom.",/oodPJ3Op1pWBhnEFyw5fampRCWf.jpg,2022-12-20,"Music, History, Drama",144,59800000,1.9849
1245700,tt21626774,Sector 36,सेक्टर 36,hi,"When several children disappear at the hands of a serial killer in Sector 36, a corrupt cop is forced to pursue the chilling case at all costs.",/pbVcZmmcfqk35Q9hNxRoR7JPiVp.jpg,2024-08-18,"Crime, Thriller, Drama",124,0,2.0915
1092654,tt27012110,Gaslight,गैसलाइट,hi,"Meesha, a young paraplegic woman confined to a wheelchair, returns to her family’s royal estate after 15 years at the behest of her estranged father, only to learn that he’s mysteriously missing and probably dead.",/8D3lObq5pv7lH0o5tny908SldKf.jpg,2023-03-31,"Horror, Thriller",111,0,2.1863
891699,tt15799866,Silent Night,Silent Night,en,"A tormented father witnesses his young son die when caught in a gang's crossfire on Christmas Eve. While recovering from a wound that costs him his voice, he makes vengeance his life's mission and embarks on a punishing training regimen in order to avenge his son's death.",/tlcuhdNMKNGEVpGqBZrAaOOf1A6.jpg,2023-11-30,"Action, Thriller, Crime",104,0,4.3303
1051896,tt22939186,Arcadian,Arcadian,en,"In the near future, on a decimated Earth, Paul and his twin sons face terror at night when ferocious creatures awaken. When Paul is nearly killed, the boys come up with a plan for survival, using everything their father taught them to keep him alive.",/h4T8Xeydkw53h9uIbulYsss25UF.jpg,2024-04-12,"Action, Horror, Thriller, Science Fiction",92,1134275,7.7968
653567,tt11388580,Miss Americana,Miss Americana,en,"A raw and emotionally revealing look at one of the most iconic artists of our time during a transformational period in her life as she learns to embrace her role not only as a songwriter and performer, but as a woman harnessing the full power of her voice.",/z1HiEB1UEfdA5fPkngekjQ2vlCC.jpg,2020-01-31,"Documentary, Music",85,0,2.9414
748783,tt5779228,The Garfield Movie,The Garfield Movie,en,"Garfield, the world-famous, Monday-hating, lasagna-loving indoor cat, is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious, high-stakes heist.",/xYduFGuch9OwbCOEUiamml18ZoB.jpg,2024-04-30,"Family, Comedy, Adventure, Animation",100,254907482,14.6623
824744,tt11314148,Shiddat,शिद्दत,hi,"Love-struck Jaggi can cross the seven seas for his dream girl, Kartika. Even if it means stopping her wedding as he doesn't want to be friend-zoned.",/dEXxQAspQzZsw9VEiuVWRDJnvvy.jpg,2021-10-01,"Romance, Drama",146,0,2.9972
1051891,tt23778968,Thelma,Thelma,en,"When 93-year-old Thelma Post gets duped by a phone scammer pretending to be her grandson, she sets out on a treacherous quest across the city to reclaim what was taken from her.",/rUcuageYgv9SsJoWuc0seRWG6JC.jpg,2024-06-21,"Action, Comedy, Adventure, Drama",98,12537071,4.1322
1010600,tt22050754,The Strangers: Chapter 1,The Strangers: Chapter 1,en,"After their car breaks down in an eerie small town, a young couple are forced to spend the night in a remote cabin. Panic ensues as they are terrorized by three masked strangers who strike with no mercy and seemingly no motives.",/oYsCNpW4k7Pd7ac3uQfBhr2ihtW.jpg,2024-05-15,"Horror, Thriller",91,48166448,6.681
665685,tt8983228,Jhund,झुंड,hi,A retired sports teacher transforms a bunch of teenage slum goons into disciplined football players against all odds.,/A5rzrjzdzEuPX7Gcc4KphutBejj.jpg,2022-03-04,Drama,178,0,2.2636
1026436,tt8310486,Miller's Girl,Miller's Girl,en,A talented young writer embarks on a creative odyssey when her teacher assigns a project that entangles them both.,/ieU0zUj7WhE0GrgpgofRH0sNjbI.jpg,2024-01-18,"Thriller, Drama, Romance",93,1430985,4.4771
628241,tt9537292,Ala Vaikunthapurramuloo,అల వైకుంఠపురములో,te,"After growing up enduring criticism from his father, a young man finds his world shaken upon learning he was switched at birth with a millionaire's son.",/ctB9zuYm1eXhDOL6apjG0OiSd0G.jpg,2020-01-12,"Action, Comedy, Drama",165,34000000,3.4115
595586,tt10192406,Causeway,Causeway,en,"A US soldier suffers a traumatic brain injury while fighting in Afghanistan and struggles to adjust to life back home in New Orleans. When she meets local mechanic James, the pair begin to forge an unexpected bond.",/bUzKIqFIS05Ss31zRTfZfHJIgDP.jpg,2022-10-28,Drama,96,0,2.5998
590397,tt10062556,Bhuj: The Pride of India,भुज: द प्राइड ऑफ इंडिया,hi,"Set in the backdrop of the 1971 Indo-Pakistan War, the film tells the story of the IAF Squadron Leader Vijay Karnik, and his bravery, patriotism and determination.",/zc0OzUOF8B4x4AH4bubxw0mHCnF.jpg,2021-08-13,"War, History, Action, Drama",113,0,9.5713
568467,tt7983894,Ammonite,Ammonite,en,"In 1840s England, palaeontologist Mary Anning and a young woman sent by her husband to convalesce by the sea develop an intense relationship. Despite the chasm between their social spheres and personalities, Mary and Charlotte discover they can each offer what the other has been searching for: the realisation that they are not alone. It is the beginning of a passionate and all-consuming love affair that will defy all social bounds and alter the course of both lives irrevocably.",/5lx4pUHWZoOKJWsVsvurRRNW9FK.jpg,2020-11-13,"Romance, Drama",118,1396905,3.8247
